Date,Open,High,Low,Close,Adj Close,Volume
2023-09-27,538.46,539.22,534.05,536.47,536.47,0
2023-09-28,535.18,538.46,531.38,534.6,534.6,0
2023-09-29,534.6,536.22,531.38,531.25,531.25,0
2023-10-02,534.7,539.16,534.13,534.25,534.25,0
2023-10-03,536.13,537.54,532.96,531.47,531.47,0
2023-10-04,536.57,536.82,532.71,530.97,530.97,0
2023-10-05,532.71,536.5,532.7,531.72,531.72,0
2023-10-06,533.84,537.72,533.84,534.28,534.28,0
2023-10-09,537.35,537.67,535.09,533.22,533.22,0
2023-10-10,535.09,537.88,535.09,533.4,533.4,0
2023-10-11,535.17,537.5,533.38,531.75,531.75,0
2023-10-12,533.38,537.5,531.13,527.25,527.25,0
2023-10-13,531.13,533.16,530.71,527.25,527.25,0
2023-10-16,531.09,531.75,530.27,528.5,528.5,0
2023-10-17,531.75,535.22,530.27,528.5,528.5,0
2023-10-18,531.75,532.05,529.25,529.0,529.0,0
2023-10-19,530.25,534.58,529.25,529.75,529.75,0
2023-10-20,530.88,535.08,530.88,529.75,529.75,0
2023-10-23,533.78,535.59,530.85,529.9,529.9,0
2023-10-24,531.1,535.59,530.74,530.15,530.15,0
2023-10-25,531.47,533.25,530.17,529.5,529.5,0
2023-10-26,531.0,534.63,530.17,529.5,529.5,0
2023-10-27,531.0,534.63,530.22,529.47,529.47,0
2023-10-30,533.78,534.5,530.96,529.47,529.47,0
2023-10-31,530.96,534.5,530.84,529.47,529.47,0
2023-11-01,530.96,534.79,530.84,529.22,529.22,0
2023-11-02,530.84,534.79,530.84,529.22,529.22,0
2023-11-03,530.84,535.64,530.84,531.22,531.22,0
2023-11-06,535.2,536.5,532.47,532.22,532.22,0
2023-11-07,534.09,536.59,533.41,531.25,531.25,0
2023-11-08,533.6,535.07,530.94,528.88,528.88,0
2023-11-09,530.94,533.24,530.94,528.88,528.88,0
2023-11-10,530.94,534.39,530.94,528.88,528.88,0
2023-11-13,533.4,534.0,530.25,528.75,528.75,0
2023-11-14,530.38,534.0,530.29,528.75,528.75,0
2023-11-15,530.38,534.0,530.27,528.75,528.75,0
2023-11-16,530.38,533.5,530.27,528.75,528.75,0
2023-11-17,530.38,534.59,530.38,529.97,529.97,0
2023-11-20,534.09,534.63,530.75,529.5,529.5,0
2023-11-21,530.75,534.18,530.0,530.47,530.47,0
2023-11-22,530.74,532.94,529.61,530.72,530.72,0
2023-11-23,530.86,532.71,529.39,530.72,530.72,0
2023-11-24,530.86,533.86,529.61,529.97,529.97,0
2023-11-27,533.05,533.5,529.75,528.5,528.5,0
2023-11-28,529.75,533.5,528.75,528.5,528.5,0
2023-11-29,529.75,531.75,528.22,528.5,528.5,0
2023-11-30,529.75,531.75,528.47,528.5,528.5,0
2023-12-01,529.75,533.88,528.47,528.47,528.47,0
2023-12-04,529.21,535.0,527.75,527.0,527.0,0
2023-12-05,527.75,534.0,527.75,527.0,527.0,0
2023-12-06,527.75,534.0,527.1,527.0,527.0,0
2023-12-07,527.75,531.61,527.1,527.0,527.0,0
2023-12-08,527.75,531.61,526.96,525.97,525.97,0
2023-12-11,529.91,530.59,526.96,527.22,527.22,0
2023-12-12,527.59,530.55,526.74,527.0,527.0,0
2023-12-13,527.13,530.59,524.96,525.5,525.5,0
2023-12-14,525.75,528.58,524.78,525.33,525.33,0
2023-12-15,528.08,528.72,523.66,523.25,523.25,0
2023-12-18,524.13,526.7,523.19,523.25,523.25,0
2023-12-19,524.13,526.08,522.05,522.5,522.5,0
2023-12-20,522.75,524.88,521.91,522.0,522.0,0
2023-12-21,522.5,524.51,520.91,520.95,520.95,0
2023-12-22,520.97,524.5,520.54,520.75,520.75,0
2023-12-25,521.13,523.47,520.62,520.75,520.75,0
2023-12-26,521.13,524.5,520.62,520.0,520.0,0
2023-12-27,520.75,523.5,518.88,518.75,518.75,0
2023-12-28,518.88,522.78,518.57,519.22,519.22,0
2023-12-29,519.61,523.3,519.07,519.22,519.22,0
2024-01-01,519.61,523.05,519.6,519.22,519.22,0
2024-01-02,519.61,523.44,519.25,519.22,519.22,0
2024-01-03,519.25,522.84,519.17,519.22,519.22,0
2024-01-04,519.25,522.15,518.75,519.22,519.22,0
2024-01-05,519.25,521.68,518.19,519.22,519.22,0
2024-01-08,519.61,522.73,517.79,520.72,520.72,0
2024-01-09,519.61,523.42,518.04,520.72,520.72,0
2024-01-10,519.61,524.04,518.5,520.0,520.0,0
2024-01-11,520.72,523.87,519.03,519.97,519.97,0
2024-01-12,519.99,522.09,518.48,519.47,519.47,0
2024-01-15,519.74,522.31,518.03,519.47,519.47,0
2024-01-16,519.74,522.31,516.3,516.0,516.0,0
2024-01-17,516.5,519.03,514.27,515.22,515.22,0
2024-01-18,515.61,517.72,513.77,514.5,514.5,0
2024-01-19,514.75,520.5,514.32,514.22,514.22,0
2024-01-22,517.59,517.59,513.51,513.5,513.5,0
2024-01-23,513.75,516.63,512.91,513.47,513.47,0
2024-01-24,513.74,516.26,512.41,512.22,512.22,0
2024-01-25,512.61,515.76,512.08,512.22,512.22,0
2024-01-26,512.61,514.76,511.03,509.07,509.07,0
2024-01-29,511.04,515.48,511.04,512.73,512.73,0
2024-01-30,512.86,516.12,511.78,512.73,512.73,0
2024-01-31,513.64,516.9,511.78,512.73,512.73,0
2024-02-01,512.86,518.11,512.85,515.45,515.45,0
2024-02-02,516.22,520.5,514.5,516.72,516.72,0
2024-02-05,515.65,520.5,514.78,516.72,516.72,0
2024-02-06,516.86,519.3,514.55,516.72,516.72,0
2024-02-07,516.86,519.79,515.55,516.72,516.72,0
2024-02-08,516.86,519.73,515.8,516.4,516.4,0
2024-02-09,516.7,519.47,515.76,516.4,516.4,0
2024-02-12,516.7,519.38,515.76,516.4,516.4,0
2024-02-13,516.7,519.78,515.79,517.2,517.2,0
2024-02-14,517.3,520.41,515.99,517.47,517.47,0
2024-02-15,517.74,519.24,515.78,516.1,516.1,0
2024-02-16,516.42,519.13,514.23,513.47,513.47,0
2024-02-19,514.23,516.54,513.05,513.4,513.4,0
2024-02-20,514.2,516.69,513.21,511.75,511.75,0
2024-02-21,513.38,516.29,512.86,514.5,514.5,0
2024-02-22,514.75,516.35,512.86,514.0,514.0,0
2024-02-23,514.5,516.38,513.39,513.08,513.08,0
2024-02-26,514.04,516.38,513.14,514.0,514.0,0
2024-02-27,514.5,516.7,513.14,513.47,513.47,0
2024-02-28,514.24,516.7,511.99,508.98,508.98,0
2024-02-29,511.99,515.13,511.99,509.05,509.05,0
2024-03-01,512.03,515.35,512.03,513.22,513.22,0
2024-03-04,514.11,515.68,511.5,512.72,512.72,0
2024-03-05,513.86,514.34,512.25,512.72,512.72,0
2024-03-06,513.86,514.32,511.5,509.45,509.45,0
2024-03-07,512.22,512.78,508.5,511.11,511.11,0
2024-03-08,511.11,511.83,510.02,507.73,507.73,0
2024-03-11,511.36,511.52,509.17,507.98,507.98,0
2024-03-12,511.49,511.49,507.46,510.48,510.48,0
2024-03-13,510.48,510.74,506.55,510.74,510.74,0
2024-03-14,510.74,511.02,505.96,509.61,509.61,0
2024-03-15,509.61,509.61,505.24,508.74,508.74,0
2024-03-18,506.61,509.27,502.5,500.92,500.92,0
2024-03-19,504.45,504.45,502.14,499.28,499.28,0
2024-03-20,502.8,503.74,501.5,500.67,500.67,0
2024-03-21,503.74,508.33,502.13,508.11,508.11,0
2024-03-22,508.11,508.11,501.0,500.92,500.92,0
2024-03-25,503.99,506.26,501.5,499.4,499.4,0
2024-03-26,502.48,508.64,501.5,508.29,508.29,0
2024-03-27,508.29,508.29,500.5,500.72,500.72,0
2024-03-28,502.39,503.66,500.0,499.39,499.39,0
2024-03-29,502.46,502.99,500.5,499.39,499.39,0
2024-04-01,502.46,502.99,500.5,498.0,498.0,0
2024-04-02,502.46,502.56,500.77,497.74,497.74,0
2024-04-03,499.5,509.01,499.5,509.01,509.01,0
2024-04-04,509.01,509.43,499.5,509.01,509.01,0
2024-04-05,509.01,509.01,499.5,508.86,508.86,0
2024-04-08,503.36,508.86,499.5,508.36,508.36,0
2024-04-09,508.36,508.61,500.0,508.61,508.61,0
2024-04-10,508.61,509.43,501.5,508.38,508.38,0
2024-04-11,508.38,508.38,500.3,508.23,508.23,0
2024-04-12,508.23,508.23,500.11,498.0,498.0,0
2024-04-15,501.03,509.01,500.38,497.76,497.76,0
2024-04-16,500.83,501.54,500.38,498.77,498.77,0
2024-04-17,500.74,502.0,500.38,497.97,497.97,0
2024-04-18,501.05,509.01,500.46,497.92,497.92,0
2024-04-19,500.99,502.62,500.46,499.09,499.09,0
2024-04-22,500.57,500.58,500.0,497.44,497.44,0
2024-04-23,500.82,502.33,500.77,498.77,498.77,0
2024-04-24,501.85,501.95,500.5,498.48,498.48,0
2024-04-25,502.3,508.08,500.5,508.08,508.08,0
2024-04-26,502.67,508.35,502.24,501.7,501.7,0
2024-04-29,501.96,508.36,499.5,508.36,508.36,0
2024-04-30,508.36,510.24,502.93,510.24,510.24,0
2024-05-01,510.24,510.24,503.93,510.24,510.24,0
2024-05-02,510.24,511.08,506.05,511.08,511.08,0
2024-05-03,511.08,511.61,506.18,508.22,508.22,0
2024-05-06,507.88,511.61,506.97,507.73,507.73,0
2024-05-07,511.36,511.88,506.97,508.75,508.75,0
2024-05-08,511.88,511.88,507.61,508.75,508.75,0
2024-05-09,511.88,512.46,509.3,509.92,509.92,0
2024-05-10,512.46,512.46,508.04,509.92,509.92,0
2024-05-13,512.28,512.55,511.02,509.7,509.7,0
2024-05-14,512.35,512.67,510.92,509.7,509.7,0
2024-05-15,512.35,512.38,508.45,508.65,508.65,0
2024-05-16,511.83,511.83,508.88,508.65,508.65,0
2024-05-17,511.83,511.83,508.26,508.65,508.65,0
2024-05-20,508.6,512.35,508.2,509.7,509.7,0
2024-05-21,512.35,512.73,508.46,510.47,510.47,0
2024-05-22,512.73,513.85,510.67,510.47,510.47,0
2024-05-23,512.73,513.64,512.21,510.47,510.47,0
2024-05-24,512.73,516.16,512.21,513.45,513.45,0
2024-05-27,514.22,517.53,513.68,513.45,513.45,0
2024-05-28,514.22,520.63,513.68,518.47,518.47,0
2024-05-29,519.23,524.58,513.01,519.85,519.85,0
2024-05-30,520.92,524.58,520.92,520.02,520.02,0
2024-05-31,521.01,525.73,521.0,520.02,520.02,0
2024-06-03,521.01,530.45,521.0,528.9,528.9,0
2024-06-04,529.95,531.72,522.5,528.9,528.9,0
2024-06-05,529.95,532.52,522.5,526.13,526.13,0
2024-06-06,528.57,530.5,528.02,526.13,526.13,0
2024-06-07,528.57,531.19,528.02,527.97,527.97,0
2024-06-10,529.49,532.34,528.99,529.85,529.85,0
2024-06-11,530.42,532.9,528.99,528.5,528.5,0
2024-06-12,529.75,531.58,525.35,523.47,523.47,0
2024-06-13,527.24,528.67,524.36,523.47,523.47,0
2024-06-14,527.24,527.24,523.31,525.5,525.5,0
2024-06-17,525.5,526.5,521.07,525.5,525.5,0
2024-06-18,525.5,526.5,519.85,522.72,522.72,0
2024-06-19,522.72,523.5,518.3,522.72,522.72,0
2024-06-20,522.72,523.5,517.83,522.72,522.72,0
2024-06-21,522.72,523.51,517.83,519.02,519.02,0
2024-06-24,522.51,524.55,518.0,520.85,520.85,0
2024-06-25,523.42,525.84,522.52,519.63,519.63,0
2024-06-26,522.81,525.84,522.32,519.63,519.63,0
2024-06-27,522.81,523.92,522.09,521.0,521.0,0
2024-06-28,523.5,528.16,522.09,523.47,523.47,0
2024-07-01,528.16,528.16,522.5,523.47,523.47,0
2024-07-02,524.74,527.5,523.4,524.5,524.5,0
2024-07-03,525.25,527.78,523.4,524.5,524.5,0
2024-07-04,526.54,527.06,524.73,524.5,524.5,0
2024-07-05,525.25,534.63,524.73,534.63,534.63,0
2024-07-08,534.63,534.63,527.5,534.63,534.63,0
2024-07-09,534.63,534.63,530.28,533.75,533.75,0
2024-07-10,533.75,533.75,527.05,533.75,533.75,0
2024-07-11,529.2,529.64,524.43,522.35,522.35,0
2024-07-12,524.9,529.5,522.47,519.45,519.45,0
2024-07-15,522.53,529.5,520.5,518.62,518.62,0
2024-07-16,521.7,523.95,521.7,520.87,520.87,0
2024-07-17,523.95,523.95,520.5,519.65,519.65,0
2024-07-18,522.72,523.3,520.5,520.23,520.23,0
2024-07-19,523.3,529.74,520.5,529.74,529.74,0
2024-07-22,525.61,530.27,520.5,529.74,529.74,0
2024-07-23,529.74,530.5,527.54,530.13,530.13,0
2024-07-24,530.13,530.3,524.86,528.75,528.75,0
2024-07-25,528.75,529.3,525.13,528.75,528.75,0
2024-07-26,528.75,529.17,525.13,529.17,529.17,0
2024-07-29,529.17,529.5,525.07,529.17,529.17,0
2024-07-30,529.17,529.2,524.51,522.02,522.02,0
2024-07-31,525.09,525.59,524.38,521.33,521.33,0
2024-08-01,524.41,527.55,522.3,523.12,523.12,0
2024-08-02,522.72,523.9,522.32,521.0,521.0,0
2024-08-05,528.75,529.06,522.8,528.74,528.74,0
2024-08-06,528.74,528.74,522.45,528.27,528.27,0
2024-08-07,528.27,529.59,521.28,528.55,528.55,0
2024-08-08,528.55,529.98,521.28,529.48,529.48,0
2024-08-09,529.48,530.5,526.63,526.22,526.22,0
2024-08-12,529.48,530.11,527.48,529.48,529.48,0
2024-08-13,529.48,529.86,524.5,523.71,523.71,0
2024-08-14,526.0,527.85,522.38,526.0,526.0,0
2024-08-15,526.0,526.0,519.31,526.0,526.0,0
2024-08-16,526.0,528.55,519.31,516.62,516.62,0
2024-08-19,519.7,521.4,518.29,515.6,515.6,0
2024-08-20,518.67,518.88,517.85,515.08,515.08,0
2024-08-21,518.16,525.89,518.16,525.89,525.89,0
2024-08-22,525.89,526.5,520.04,526.11,526.11,0
2024-08-23,526.11,526.59,518.07,526.11,526.11,0
2024-08-26,523.98,528.0,523.28,528.0,528.0,0
2024-08-27,528.0,528.0,523.01,525.99,525.99,0
2024-08-28,525.99,526.53,520.28,517.76,517.76,0
2024-08-29,520.84,524.86,518.47,515.95,515.95,0
2024-08-30,519.03,519.09,518.38,515.75,515.75,0
2024-09-02,518.83,519.24,518.71,515.75,515.75,0
2024-09-03,518.83,518.99,514.89,512.77,512.77,0
2024-09-04,515.84,518.82,515.84,516.0,516.0,0
2024-09-05,518.55,525.24,518.22,525.24,525.24,0
2024-09-06,525.24,526.3,518.8,526.3,526.3,0
2024-09-09,526.3,526.3,521.3,525.72,525.72,0
2024-09-10,525.72,525.72,519.04,516.38,516.38,0
2024-09-11,519.46,519.46,516.3,515.0,515.0,0
2024-09-12,517.71,518.52,517.16,516.0,516.0,0
2024-09-13,517.96,518.02,517.38,514.75,514.75,0
2024-09-16,517.83,518.82,517.38,514.79,514.79,0
2024-09-17,517.86,517.97,516.87,514.21,514.21,0
2024-09-18,517.28,518.05,517.1,515.0,515.0,0
2024-09-19,516.96,518.45,516.96,515.21,515.21,0
2024-09-20,518.28,518.9,517.64,515.66,515.66,0
2024-09-23,518.73,519.0,518.33,515.84,515.84,0
2024-09-24,518.91,519.83,518.79,516.5,516.5,0
2024-09-25,517.64,525.0,517.22,525.0,525.0,0
2024-09-26,525.0,526.56,517.61,521.12,521.12,0
2024-09-27,524.2,524.2,518.16,516.65,516.65,0
2024-09-30,519.72,520.01,518.18,516.86,516.86,0
2024-10-01,519.93,519.93,517.2,514.5,514.5,0
2024-10-02,518.13,518.13,515.03,512.68,512.68,0
2024-10-03,515.76,519.3,515.76,516.23,516.23,0
2024-10-04,519.3,521.2,518.28,515.56,515.56,0
2024-10-07,518.64,520.93,518.34,517.36,517.36,0
2024-10-08,520.78,520.78,518.08,515.16,515.16,0
2024-10-09,518.23,518.23,516.13,514.0,514.0,0
2024-10-10,516.33,518.49,515.63,513.7,513.7,0
2024-10-11,516.78,517.7,516.25,515.0,515.0,0
2024-10-14,517.33,517.33,515.14,512.34,512.34,0
2024-10-15,515.41,516.59,513.05,511.11,511.11,0
2024-10-16,514.18,515.04,513.97,511.2,511.2,0
2024-10-17,514.28,514.86,513.1,511.58,511.58,0
2024-10-18,514.66,514.66,513.42,511.49,511.49,0
2024-10-21,513.92,514.78,512.9,511.15,511.15,0
2024-10-22,514.22,516.67,513.84,513.2,513.2,0
2024-10-23,516.28,516.28,514.72,512.44,512.44,0
2024-10-24,515.52,515.79,514.58,513.0,513.0,0
2024-10-25,515.26,516.21,514.45,513.13,513.13,0
2024-10-28,516.2,516.2,513.04,510.08,510.08,0
2024-10-29,513.4,513.78,512.43,510.22,510.22,0
2024-10-30,513.3,513.3,512.1,509.29,509.29,0
2024-10-31,512.37,512.81,512.13,510.0,510.0,0
2024-11-01,512.34,513.67,511.63,510.14,510.14,0
2024-11-04,513.21,513.5,510.64,508.27,508.27,0
2024-11-05,511.35,512.89,511.33,509.62,509.62,0
2024-11-06,512.69,512.69,511.37,508.74,508.74,0
2024-11-07,511.82,511.95,510.94,508.42,508.42,0
2024-11-08,511.5,512.61,511.09,509.07,509.07,0
2024-11-11,512.15,512.74,511.75,508.67,508.67,0
2024-11-12,511.75,511.75,510.16,508.65,508.65,0
2024-11-13,510.61,510.95,510.38,507.75,507.75,0
2024-11-14,510.83,511.3,507.92,506.11,506.11,0
2024-11-15,509.03,509.38,507.9,506.21,506.21,0
2024-11-18,509.29,509.29,507.71,505.41,505.41,0
2024-11-19,508.49,508.98,507.71,505.57,505.57,0
2024-11-20,508.65,508.86,507.63,505.25,505.25,0
